age|true|1209
-196.7473602294922,689.64794921875,-333.669921875|-0.9299613833427429,-0.000002962161033792654,0.36765724420547485|-0.000002792614623103873,1,9.931462727763574e-07|Freefall
-197.11512756347656,689.60791015625,-333.4407043457031|-0.9201691746711731,-0.0000010896214917011093,0.3915209472179413|-9.942804126694682e-07,1,4.462475544642075e-07|Landed
-197.48292541503906,689.607177734375,-333.2115783691406|-0.9113712906837463,-1.6469918762140878e-07,0.4115852117538452|-1.1057268523018138e-07,1,1.5531757924236445e-07|Landed
-197.94265747070312,689.3812866210938,-332.9251403808594|-0.9015493988990784,-4.4187601133671706e-07,0.43267622590065|-3.8927331047489133e-07,1,2.1015002005242422e-07|Running
-198.5569610595703,688.9963989257812,-332.5432434082031|-0.8988627195358276,2.962838330233808e-08,0.4382302761077881|1.3874261739488247e-08,1,-3.9151395014869195e-08|Running
-198.70201110839844,689.0169067382812,-332.453125|-0.8988597989082336,9.373617615437979e-08,0.438236266374588|7.87996938811375e-08,1,-5.2269289341211334e-08|Running
-198.77273559570312,689.0346069335938,-332.4091796875|-0.8988597393035889,8.553239894126818e-08,0.43823644518852234|7.833165227566496e-08,1,-3.45092949771697e-08|Running
-198.78128051757812,689.0452270507812,-332.40386962890625|-0.8988597393035889,7.733562767953117e-08,0.43823644518852234|7.786400857412445e-08,1,-1.6764477805963907e-08|Running
-198.7814483642578,689.0510864257812,-332.4037780761719|-0.8988597393035889,6.914586236916875e-08,0.43823644518852234|7.739676277651597e-08,1,9.651730525916946e-10|Running
-198.7814483642578,689.0542602539062,-332.4037780761719|-0.8988597393035889,6.096309590475357e-08,0.43823644518852234|7.692992198826687e-08,1,1.8679671143218002e-08|Running
-198.7814483642578,689.0559692382812,-332.4037780761719|-0.8988597393035889,5.278732118085827e-08,0.43823644518852234|7.646347199852244e-08,1,3.6379027790189866e-08|Running
-198.7814483642578,689.056884765625,-332.4037780761719|-0.8988597393035889,4.461853464476917e-08,0.43823644518852234|7.599742701813739e-08,1,5.406326053503108e-08|Running
-198.7814483642578,689.0574951171875,-332.4037780761719|-0.8988597393035889,3.23784377087577e-08,0.43823644518852234|7.5299098512005e-08,1,8.056127143163394e-08|Running
-198.7814483642578,689.0576782226562,-332.4037780761719|-0.8988597393035889,2.422709322047467e-08,0.43823644518852234|7.483404118602266e-08,1,9.820774238278318e-08|Running
-198.7814483642578,689.0578002929688,-332.4037780761719|-0.8988597393035889,1.288126849630089e-08,0.43823644518852234|5.633385313785766e-08,1,8.61520419448425e-08|Running
-198.7814483642578,689.057861328125,-332.4037780761719|-0.8988597393035889,-1.6549368542229104e-09,0.43823644518852234|1.9821657204488474e-08,1,4.443224099759391e-08|Running
-198.7814483642578,689.057861328125,-332.4037780761719|-0.8988597393035889,-1.6178722361814835e-08,0.43823644518852234|-1.6659335244639806e-08,1,2.7481001918516768e-09|Running
-198.7814483642578,689.057861328125,-332.4037780761719|-0.8988597393035889,-3.069010290346341e-08,0.43823644518852234|-5.310915440759345e-08,1,-3.8900410004316655e-08|Running
-198.7814483642578,689.057861328125,-332.4037780761719|-0.8988597393035889,-4.5189086250729815e-08,0.43823644518852234|-8.952782337701137e-08,1,-8.051331690239749e-08|Running
-198.7814483642578,689.057861328125,-332.4037780761719|-0.8988597393035889,-3.1674787237534474e-08,0.43823644518852234|-6.723623613424934e-08,1,-6.562931531561844e-08|Running
-198.7814483642578,689.057861328125,-332.4037780761719|-0.8988597393035889,-1.1424985402186394e-08,0.43823644518852234|-3.383456359529191e-08,1,-4.3327162302375655e-08|Running
-198.7814483642578,689.057861328125,-332.4037780761719|-0.8988597393035889,2.060466242070902e-09,0.43823644518852234|-1.159056495225741e-08,1,-2.8474943292167154e-08|Running
-198.7814483642578,689.92333984375,-332.4037780761719|-0.8988597393035889,1.553584283442433e-08,0.43823644518852234|1.0636805214403466e-08,1,-1.363384249941646e-08|Jumping
-198.7814483642578,690.7343139648438,-332.4037780761719|-0.8988597393035889,2.8999716406019616e-08,0.43823644518852234|3.284518967916483e-08,1,1.1945635591814607e-09|Freefall
-198.8186798095703,691.67138671875,-332.3989562988281|-0.9144448041915894,-0.000001090204023057595,0.404710590839386|-9.810602250581724e-07,1,4.770779469254194e-07|Freefall
-198.9435272216797,692.6834106445312,-332.37689208984375|-0.9310970902442932,-0.0000019978681393695297,0.36477145552635193|-0.0000018314933640795061,1,8.02063937044295e-07|Freefall
-199.11373901367188,693.43310546875,-332.3420104980469|-0.9400908946990967,-0.0000013614245517601375,0.34092384576797485|-0.0000012623065686057089,1,5.125533562022611e-07|Freefall
-199.2929229736328,693.9715576171875,-332.3021240234375|-0.9448750019073486,-7.922729423626151e-07,0.3274312913417816|-7.406883923977148e-07,1,2.8224238235452503e-07|Freefall
-199.570556640625,694.5679931640625,-332.23675537109375|-0.9493398666381836,-3.9684914554527495e-07,0.314251184463501|-3.751349595404463e-07,1,1.2957333694885165e-07|Freefall
-199.90554809570312,695.0792846679688,-332.1481628417969|-0.9501633048057556,-1.5756569382574526e-07,0.311752587556839|-1.5150554588672094e-07,1,4.365861272503935e-08|Freefall
-200.29591369628906,695.50537109375,-332.031494140625|-0.949344277381897,4.240655115950176e-08,0.3142378628253937|3.550386296069519e-08,1,-2.7689727843949186e-08|Freefall
-200.6470489501953,695.784912109375,-331.9160461425781|-0.9481788873672485,1.01955940579046e-07,0.31773707270622253|9.204706685750352e-08,1,-4.619813509521009e-08|Freefall
-201.03125,696.010009765625,-331.77862548828125|-0.9467253684997559,9.330994288347938e-08,0.3220420181751251|8.4034020630952e-08,1,-4.2705000424803075e-08|Freefall
-201.5353240966797,696.2147216796875,-331.5848693847656|-0.9445982575416565,-5.155650839583359e-08,0.32822883129119873|-5.263188995741075e-08,1,5.6074269672024e-09|Freefall
-201.93862915039062,696.3171997070312,-331.4263916015625|-0.9428144097328186,-1.2112630543015257e-07,0.33331820368766785|-1.1631397711653335e-07,1,3.439299689489417e-08|Freefall
-202.3412322998047,696.3651733398438,-331.26611328125|-0.9410347938537598,-1.4646829527009686e-07,0.33830976486206055|-1.3832183753947902e-07,1,4.818848253762553e-08|Freefall
-202.84405517578125,696.3484497070312,-331.06463623046875|-0.9389396905899048,-1.698214475709392e-07,0.34408169984817505|-1.5882507398146117e-07,1,6.014351328076373e-08|Freefall
-203.2462921142578,696.2737426757812,-330.9034118652344|-0.9374756813049316,-1.7368401472594996e-07,0.3480507731437683|-1.620145440028864e-07,1,6.263256580041343e-08|Freefall
-203.64854431152344,696.1445922851562,-330.7421875|-0.9362137317657471,-1.6182710282919288e-07,0.3514311611652374|-1.508443148168226e-07,1,5.863049068466353e-08|Freefall
-204.05079650878906,695.9609375,-330.5809631347656|-0.9351215362548828,-1.572131225202611e-07,0.3543270528316498|-1.4653660684871284e-07,1,5.6963134653642555e-08|Freefall
-204.4530487060547,695.7227783203125,-330.4197692871094|-0.9341765642166138,-1.4823265814811748e-07,0.3568110466003418|-1.3820930178098934e-07,1,5.3587925208375964e-08|Freefall
-204.80453491210938,695.7667236328125,-330.27899169921875|-0.9338932037353516,-7.703565074734797e-08,0.35755208134651184|-7.187102113448418e-08,1,2.7732443896866243e-08|Landed
-205.12966918945312,695.906982421875,-330.14874267578125|-0.9338586330413818,1.0846368247996452e-08,0.35764241218566895|1.0011261153408668e-08,1,-4.18648804512145e-09|Landed
-205.2933349609375,695.9752807617188,-330.08319091796875|-0.9338567852973938,8.1071725333004e-08,0.35764724016189575|7.544217339727766e-08,1,-2.9692778014123178e-08|Running
-205.3706817626953,696.0147094726562,-330.0522155761719|-0.933856725692749,1.0837982955536063e-07,0.3576473593711853|1.0090887769820256e-07,1,-3.9551245833990833e-08|Running
-205.3800506591797,696.0365600585938,-330.0484619140625|-0.933856725692749,9.282946678013104e-08,0.3576473593711853|8.646612315033053e-08,1,-3.378326951519739e-08|Running
-205.38023376464844,696.0482788085938,-330.04840087890625|-0.933856725692749,7.729239115406017e-08,0.3576473593711853|7.203571072977866e-08,1,-2.802022258663328e-08|Running
-205.38023376464844,696.0519409179688,-330.04840087890625|-0.933856725692749,6.952883779831609e-08,0.3576473593711853|6.482513015271252e-08,1,-2.5140547421642623e-08|Running
-205.38023376464844,696.0579833984375,-330.04840087890625|-0.933856725692749,4.6258069374971456e-08,0.3576473593711853|4.321188029621226e-08,1,-1.6508904465695196e-08|Running
-205.38023376464844,696.059814453125,-330.04840087890625|-0.933856725692749,3.076080190567154e-08,0.3576473593711853|2.881843741420198e-08,1,-1.0760624391537021e-08|Running
-205.38023376464844,696.060791015625,-330.04840087890625|-0.933856725692749,1.5276777176609357e-08,0.3576473593711853|1.443729846783981e-08,1,-5.017259052664258e-09|Running
-205.38023376464844,696.0613403320312,-330.04840087890625|-0.933856725692749,-1.940118204979413e-10,0.3576473593711853|6.844997485488946e-11,1,7.211972130605204e-10|Running
-205.38023376464844,696.0615844726562,-330.04840087890625|-0.933856725692749,-1.5651577811581774e-08,0.3576473593711853|-1.4288118244110137e-08,1,6.45474784732869e-09|Running
-205.38023376464844,696.0617065429688,-330.04840087890625|-0.933856725692749,-3.109593293970647e-08,0.3576473593711853|-2.8632415549623147e-08,1,1.2183397402054652e-08|Running
-205.38023376464844,696.0618286132812,-330.04840087890625|-0.933856725692749,-4.652708796015759e-08,0.3576473593711853|-4.2964455104765875e-08,1,1.7907149540974387e-08|Running
-205.38023376464844,696.0618286132812,-330.04840087890625|-0.933856725692749,-6.194505886014667e-08,0.3576473593711853|-5.728424312678726e-08,1,2.3626009593158415e-08|Running
-205.38023376464844,696.0618286132812,-330.04840087890625|-0.933856725692749,-7.734984563967373e-08,0.3576473593711853|-7.159179205018518e-08,1,2.9339979334963573e-08|Running
-205.38023376464844,696.0618286132812,-330.04840087890625|-0.933856725692749,-9.274146606230715e-08,0.3576473593711853|-8.588711608581434e-08,1,3.504906231910354e-08|Running
-205.38023376464844,696.0618286132812,-330.04840087890625|-0.933856725692749,-1.0811993433890166e-07,0.3576473593711853|-1.0017021878638843e-07,1,4.0753267427362516e-08|Running
-205.38023376464844,696.0618286132812,-330.04840087890625|-0.933856725692749,-1.2348525046945724e-07,0.3576473593711853|-1.1444111436276216e-07,1,4.64525946597405e-08|Running
-205.38023376464844,696.0618286132812,-330.04840087890625|-0.933856725692749,-1.0375848802368637e-07,0.3576473593711853|-9.617986762577857e-08,1,3.8977709948539996e-08|Running
-205.38023376464844,696.0618286132812,-330.04840087890625|-0.933856725692749,-4.898462790947633e-08,0.3576473593711853|-4.542817677588573e-08,1,1.8345499341876348e-08|Running
-205.38023376464844,696.0618286132812,-330.04840087890625|-0.933856725692749,5.742414987963684e-09,0.3576473593711853|5.280133219542904e-09,1,-2.269070709104426e-09|Running
-205.38023376464844,696.0618286132812,-330.04840087890625|-0.933856725692749,6.042268552164387e-08,0.3576473593711853|5.594510454898227e-08,1,-2.286602018841677e-08|Running
-205.38023376464844,696.0618286132812,-330.04840087890625|-0.933856725692749,1.1505621699825497e-07,0.3576473593711853|1.0656677318365837e-07,1,-4.3445364639183026e-08|Running
-205.38023376464844,696.0618286132812,-330.04840087890625|-0.933856725692749,9.097065856167319e-08,0.3576473593711853|8.426960818042062e-08,1,-3.432128892200126e-08|Running
-205.38023376464844,696.0618286132812,-330.04840087890625|-0.933856725692749,6.690569165357374e-08,0.3576473593711853|6.199149993335595e-08,1,-2.5205016740414976e-08|Running
-205.38023376464844,696.0618286132812,-330.04840087890625|-0.933856725692749,3.084679534026691e-08,0.3576473593711853|2.8610038782517222e-08,1,-1.15452181148612e-08|Running
-205.38023376464844,696.0618286132812,-330.04840087890625|-0.933856725692749,6.83321177419316e-09,0.3576473593711853|6.379503147968535e-09,1,-2.4484165805915836e-09|Running
-205.38023376464844,696.0618286132812,-330.04840087890625|-0.933856725692749,-1.71598451004229e-08,0.3576473593711853|-1.5832032573825927e-08,1,6.640608951613558e-09|Running
-205.38023376464844,696.0618286132812,-330.04840087890625|-0.933856725692749,-6.508445693498288e-08,0.3576473593711853|-6.01981682279984e-08,1,2.479535687882617e-08|Running
-205.38023376464844,696.0618286132812,-330.04840087890625|-0.933856725692749,-1.248750862714587e-07,0.3576473593711853|-1.1554924839174419e-07,1,4.744516246546482e-08|Running
-205.38023376464844,696.0618286132812,-330.04840087890625|-0.933856725692749,-3.1386719001602614e-08,0.3576473593711853|-2.9054685768414856e-08,1,1.189385567812451e-08|Running
-205.38023376464844,696.0618286132812,-330.04840087890625|-0.933856725692749,3.862470165927334e-08,0.3576473593711853|3.571923201661775e-08,1,-1.4729743647023952e-08|Running
-205.41839599609375,696.0618286132812,-330.12615966796875|-0.9830207824707031,-0.000025190705855493434,0.18349434435367584|-0.000024329734515049495,1,0.000006943384505575523|Running
-205.54832458496094,696.0614013671875,-330.3798522949219|-0.997352123260498,-0.000048803114623297006,-0.07272394001483917|-0.000049270627641817555,1,0.000004634625383914681|Running
-205.71656799316406,697.390380859375,-330.7049560546875|-0.9473719000816345,-0.0001960762165253982,-0.32013508677482605|-0.0001975066988961771,1,-0.000028000398742733523|Jumping
-205.85569763183594,698.4978637695312,-330.97552490234375|-0.859488844871521,-0.0004911943688057363,-0.5111542344093323|-0.0005008152802474797,0.9999998807907104,-0.00011884707055287436|Jumping
-205.9663543701172,699.3838500976562,-331.191650390625|-0.7616831064224243,-0.00081444630632177,-0.64794921875|-0.0008483413839712739,0.9999995827674866,-0.0002597096608951688|Jumping
-206.10397338867188,700.4913330078125,-331.461181640625|-0.6096799373626709,-0.0012830274645239115,-0.7926467061042786|-0.0013925086241215467,0.9999988675117493,-0.0005475851357914507|Jumping
-206.29568481445312,701.7486572265625,-331.82672119140625|-0.5427352786064148,-0.00042257749009877443,-0.839903712272644|-0.00046515060239471495,0.9999998807907104,-0.00020255151321180165|Freefall
-206.44619750976562,702.5187377929688,-332.11444091796875|-0.5271889567375183,-0.00007561918755527586,-0.8497480750083923|-0.00008133934170473367,1,-0.00003852669760817662|Freefall
-206.653076171875,703.4047241210938,-332.52679443359375|-0.5107278227806091,0.00001613051790627651,-0.8597424626350403|0.000019420684111537412,1,0.000007225226909213234|Freefall
-206.873046875,704.2055053710938,-332.9983215332031|-0.49473074078559875,0.000008977556717582047,-0.8690463304519653|0.00001065812921297038,1,0.0000042628944356692955|Freefall
-207.13323974609375,705.0540771484375,-333.5936584472656|-0.47600266337394714,3.587361163681635e-07,-0.8794438242912292|6.943445214346866e-07,1,3.2095570645651605e-08|Freefall
-207.3061065673828,705.5516357421875,-333.99102783203125|-0.4652208089828491,-6.168855293253728e-07,-0.8851946592330933|-4.5863438913329446e-07,1,-4.558536659260426e-07|Freefall
-207.5222625732422,706.0969848632812,-334.4877014160156|-0.4538733661174774,-4.423725954438851e-07,-0.8910661935806274|-3.2167307040253945e-07,1,-3.3260576515203866e-07|Freefall
-207.82156372070312,706.7174682617188,-335.1845397949219|-0.43990203738212585,-2.4021082367653435e-07,-0.8980457782745361|-1.0407860173700101e-07,1,-2.164994583608859e-07|Freefall
-208.0662078857422,707.1163940429688,-335.7867431640625|-0.427306205034256,-1.933401136966495e-07,-0.9041069746017456|-7.953710934316405e-08,1,-1.762550425610243e-07|Freefall
-208.30294799804688,707.3927001953125,-336.39215087890625|-0.41465625166893005,-1.9262304817857512e-07,-0.9099781513214111|-8.19106205085518e-08,1,-1.7435397126064345e-07|Freefall
-208.55596923828125,707.56005859375,-337.1070556640625|-0.3963877558708191,-2.7101654609396064e-07,-0.9180831909179688|-1.1167243485488143e-07,1,-2.4698300649106386e-07|Freefall
-208.728759765625,707.5774536132812,-337.6203918457031|-0.3832993805408478,-2.955834759177378e-07,-0.9236241579055786|-1.1821720846683093e-07,1,-2.7096615440314054e-07|Freefall
-208.95787048339844,707.458740234375,-338.3433532714844|-0.364545613527298,-2.9756444064332754e-07,-0.9311855435371399|-1.1346045880600286e-07,1,-2.751362728758977e-07|Freefall
