wasabi|true|3418
-1708.44775390625,1099.9949951171875,2942.057861328125|0.013963631354272366,1.6130126123670152e-09,0.9999024868011475|5.8437102379294e-11,1,-1.613985944892704e-09|Running
-1708.444580078125,1099.9949951171875,2942.282958984375|0.013963631354272366,1.6514447587212544e-09,0.9999024868011475|5.982942613558251e-11,1,-1.652441294908158e-09|Running
-1708.4429931640625,1099.9949951171875,2942.3955078125|0.01396363228559494,1.6069277020136497e-09,0.9999024868011475|5.821663290328516e-11,1,-1.6078973708033573e-09|Running
-1708.4398193359375,1099.9949951171875,2942.62060546875|0.01396363228559494,1.6458635565541613e-09,0.9999024868011475|5.962721982832875e-11,1,-1.646856762071991e-09|Running
-1708.4366455078125,1099.9949951171875,2942.845703125|0.01396363228559494,1.6806384062206803e-09,0.9999024868011475|6.088703846662824e-11,1,-1.681652483931373e-09|Running
-1708.43505859375,1099.9949951171875,2942.958251953125|0.01396363228559494,1.5831688182643688e-09,0.9999024868011475|5.735584923671766e-11,1,-1.5841241651770588e-09|Running
-1708.431884765625,1099.9949951171875,2943.183349609375|0.013963633216917515,1.6480244946492917e-09,0.9999024868011475|5.97054627959892e-11,1,-1.649019032434751e-09|Running
-1708.4287109375,1099.9949951171875,2943.408447265625|0.01396363228559494,1.6577275108176082e-09,0.9999024868011475|6.005697328337334e-11,1,-1.6587278217627954e-09|Running
-1708.425537109375,1099.9949951171875,2943.633544921875|0.013963630422949791,1.7404923058350619e-09,0.9999024868011475|6.305540117823583e-11,1,-1.7415425768163573e-09|Running
-1708.4239501953125,1099.9949951171875,2943.74609375|0.013963631354272366,1.6186058049427743e-09,0.9999024868011475|5.863963481456125e-11,1,-1.6195825791598395e-09|Running
-1708.4207763671875,1099.9949951171875,2943.97119140625|0.01396363228559494,1.6546879422207894e-09,0.9999024868011475|5.994681834264881e-11,1,-1.6556864768091373e-09|Running
-1708.4176025390625,1099.9949951171875,2944.1962890625|0.01396363228559494,1.6868832997118943e-09,0.9999024868011475|6.111319089674438e-11,1,-1.6879011521808707e-09|Running
-1708.416015625,1099.9949951171875,2944.308837890625|0.01396363228559494,1.6124589441446346e-09,0.9999024868011475|5.841691713692754e-11,1,-1.6134319436034161e-09|Running
-1708.412841796875,1099.9949951171875,2944.533935546875|0.01396363228559494,1.6732181196132956e-09,0.9999024868011475|6.061811469448841e-11,1,-1.6742277564318897e-09|Running
-1708.40966796875,1099.9949951171875,2944.759033203125|0.01396363228559494,1.6780782319258947e-09,0.9999024868011475|6.079417524951225e-11,1,-1.6790908663466553e-09|Running
-1708.4080810546875,1099.9949951171875,2944.87158203125|0.01396363228559494,1.6044708894824566e-09,0.9999024868011475|5.812748893330166e-11,1,-1.6054391149822322e-09|Running
-1708.4049072265625,1099.9949951171875,2945.0966796875|0.01396363228559494,1.6657307755352235e-09,0.9999024868011475|6.034682475952735e-11,1,-1.6667358604394167e-09|Running
-1708.4017333984375,1099.9949951171875,2945.32177734375|0.01396363228559494,1.6712718986511277e-09,0.9999024868011475|6.054756002127348e-11,1,-1.6722804252466972e-09|Running
-1708.3985595703125,1099.9949951171875,2945.546875|0.01396363228559494,1.6760585141994966e-09,0.9999024868011475|6.072095604103822e-11,1,-1.67706992737493e-09|Running
-1708.39697265625,1099.9949951171875,2945.659423828125|0.01396363228559494,1.627716961216663e-09,0.9999024868011475|5.896961391416156e-11,1,-1.628699175526549e-09|Running
-1708.393798828125,1099.9949951171875,2945.884521484375|0.01396363228559494,1.6620917975274097e-09,0.9999024868011475|6.02149510808836e-11,1,-1.6630946619855536e-09|Running
-1708.3922119140625,1099.9949951171875,2945.9970703125|0.01396363228559494,1.6149445114521654e-09,0.9999024868011475|5.850687295749779e-11,1,-1.6159190652231814e-09|Running
-1708.3890380859375,1099.9949951171875,2946.22216796875|0.01396363228559494,1.650532266417315e-09,0.9999024868011475|5.979614720041937e-11,1,-1.6515282474927062e-09|Running
-1708.3858642578125,1099.9949951171875,2946.447265625|0.01396363228559494,1.7071083435737933e-09,0.9999024868011475|6.184580625401281e-11,1,-1.708138519518343e-09|Running
-1708.3826904296875,1099.9949951171875,2946.67236328125|0.013963633216917515,1.6810630665275994e-09,0.9999024868011475|6.090222076648999e-11,1,-1.6820774773051994e-09|Running
-1708.381103515625,1099.9949951171875,2946.784912109375|0.013963633216917515,1.6320276241543752e-09,0.9999024868011475|5.912574596589337e-11,1,-1.6330123919772177e-09|Running
-1708.3779296875,1099.9949951171875,2947.010009765625|0.013963633216917515,1.6654843060237567e-09,0.9999024868011475|6.033781113634618e-11,1,-1.6664892799056474e-09|Running
-1708.3763427734375,1099.9949951171875,2947.12255859375|0.013963633216917515,1.5676860920521563e-09,0.9999024868011475|5.67947355811782e-11,1,-1.5686321130914394e-09|Running
-1708.3731689453125,1099.9949951171875,2947.34765625|0.013963633216917515,1.6313667083878158e-09,0.9999024868011475|5.910177208745537e-11,1,-1.632351143143751e-09|Running
-1708.3699951171875,1099.9949951171875,2947.57275390625|0.013963633216917515,1.6892124365952554e-09,0.9999024868011475|6.119741519095001e-11,1,-1.6902317323541638e-09|Running
-1708.368408203125,1099.9949951171875,2947.685302734375|0.013963633216917515,1.512223568589377e-09,0.9999024868011475|5.478539150116646e-11,1,-1.5131360608933164e-09|Running
-1708.365234375,1099.9949951171875,2947.910400390625|0.013963631354272366,1.6261834101527484e-09,0.9999024868011475|5.891397092394612e-11,1,-1.6271647362842145e-09|Running
-1708.362060546875,1099.9949951171875,2948.135498046875|0.013963631354272366,1.6842782724069139e-09,0.9999024868011475|6.101863458951584e-11,1,-1.6852945705636557e-09|Running
-1708.3604736328125,1099.9949951171875,2948.248046875|0.013963631354272366,1.5839998201983008e-09,0.9999024868011475|5.7385696888845317e-11,1,-1.5849556112002006e-09|Running
-1708.3572998046875,1099.9949951171875,2948.47314453125|0.013554131612181664,1.6457899487676286e-09,0.9999081492424011|5.991881296685264e-11,1,-1.6467532892860959e-09|Running
-1708.35498046875,1099.9949951171875,2948.6982421875|0.0130574069917202,1.6524130952433325e-09,0.9999147653579712|6.048214012954745e-11,1,-1.6533437952048757e-09|Running
-1708.352783203125,1099.9949951171875,2948.92333984375|0.012197314761579037,1.6830299376380253e-09,0.9999256134033203|6.216068632047822e-11,1,-1.6839133420987196e-09|Running
-1708.35205078125,1099.9949951171875,2949.035888671875|0.011427773162722588,1.6081059817096843e-09,0.9999346733093262|5.98995575362693e-11,1,-1.6088955723247977e-09|Running
-1708.350830078125,1099.9949951171875,2949.260986328125|0.010920453816652298,1.6878168862533016e-09,0.9999403953552246|6.303479266334122e-11,1,-1.6886059217569027e-09|Running
-1708.3502197265625,1099.9949951171875,2949.37353515625|0.01020060945302248,1.5886160165123897e-09,0.9999479651451111|5.974924721652286e-11,1,-1.5893082405682435e-09|Running
-1708.3489990234375,1099.9949951171875,2949.5986328125|0.009319016709923744,1.6507945010957314e-09,0.9999565482139587|6.244042782821424e-11,1,-1.6514480893903283e-09|Running
-1708.3486328125,1099.9949951171875,2949.82373046875|0.008382542058825493,1.6827056414925323e-09,0.9999648928642273|6.40107966631831e-11,1,-1.6833012761452437e-09|Running
-1708.3485107421875,1099.9949951171875,2949.936279296875|0.007543847896158695,1.6091238341786607e-09,0.9999715685844421|6.165667282287401e-11,1,-1.6096348698368956e-09|Running
-1708.3485107421875,1099.9949951171875,2950.161376953125|0.006493881344795227,1.6692802695672526e-09,0.9999788999557495|6.43008077338969e-11,1,-1.6697331295389972e-09|Running
-1708.3487548828125,1099.9949951171875,2950.27392578125|0.0053785513155162334,1.597053267410331e-09,0.9999855160713196|6.211579861581384e-11,1,-1.597410426157353e-09|Running
-1708.349609375,1099.9949951171875,2950.4990234375|0.004379679448902607,1.6343492115211689e-09,0.9999904036521912|6.373256783431813e-11,1,-1.6346440867565093e-09|Running
-1708.3505859375,1099.9949951171875,2950.72412109375|0.0033573107793927193,1.6432916138953146e-09,0.9999943375587463|6.424800275128817e-11,1,-1.6435165450801037e-09|Running
-1708.3515625,1099.9949951171875,2950.94921875|0.002794584259390831,1.7246116756908236e-09,0.9999960660934448|6.726606771589871e-11,1,-1.7248064088093429e-09|Running
-1708.35205078125,1099.9949951171875,2951.061767578125|0.001753073069266975,1.5692825927615672e-09,0.9999984502792358|6.168583699395214e-11,1,-1.5693931709748199e-09|Running
-1708.35302734375,1099.9949951171875,2951.286865234375|0.0012213857844471931,1.632592172562397e-09,0.9999992251396179|6.392201351568261e-11,1,-1.6326714424863553e-09|Running
-1708.35400390625,1099.9949951171875,2951.511962890625|0.0006566035444848239,1.6657994983404478e-09,0.9999997615814209|6.503438065852407e-11,1,-1.6658425749938033e-09|Running
-1708.3544921875,1099.9949951171875,2951.62451171875|0.00022305497259367257,1.618519540613761e-09,1|6.322828371985167e-11,1,-1.6185337514684761e-09|Running
-1708.35546875,1099.9949951171875,2951.849609375|-0.0003458343562670052,1.6133077096469606e-09,0.9999999403953552|6.284303633030675e-11,1,-1.6132860602979804e-09|Running
-1708.3564453125,1099.9949951171875,2952.07470703125|-0.0006918844301253557,1.6714464257105988e-09,0.9999997615814209|6.480235098527132e-11,1,-1.6714020167896138e-09|Running
-1708.357421875,1099.9949951171875,2952.2998046875|-0.0011117199901491404,1.6740757668998185e-09,0.9999994039535522|6.469084989912943e-11,1,-1.6740049346708474e-09|Running
-1708.36328125,1099.9949951171875,2953.650390625|-0.0014811280416324735,2.691469491722387e-09,0.999998927116394|1.0130665056840016e-10,1,-2.6913224981939265e-09|Running
-1708.36474609375,1099.9949951171875,2953.988037109375|-0.003756387624889612,7.326956263931095e-10,0.9999929666519165|2.7628035276228147e-11,1,-7.325970385885228e-10|Running
-1708.3662109375,1099.9949951171875,2954.32568359375|-0.0038146083243191242,9.376459608745336e-10,0.9999927282333374|3.491697209145883e-11,1,-9.375196174943312e-10|Running
-1708.36767578125,1099.9949951171875,2954.663330078125|-0.0038977398071438074,1.0322289689668196e-09,0.9999924302101135|3.8154306103432845e-11,1,-1.0320880816649947e-09|Running
-1708.36865234375,1099.9949951171875,2954.888427734375|-0.004621503874659538,1.0798802962952436e-09,0.9999893307685852|4.0078489138561935e-11,1,-1.0797065463918898e-09|Running
-1708.3702392578125,1099.9949951171875,2955.113525390625|-0.0050521777011454105,1.168872110213215e-09,0.9999872446060181|4.3404363436749804e-11,1,-1.1686678291766839e-09|Running
-1708.3712158203125,1099.9949951171875,2955.22607421875|-0.0054376497864723206,1.1473322292232524e-09,0.9999852180480957|4.271146283874039e-11,1,-1.1471169569787776e-09|Running
-1708.3721923828125,1099.9949951171875,2955.338623046875|-0.006141588091850281,1.1452414572232783e-09,0.999981164932251|4.289672783652776e-11,1,-1.1449995396262125e-09|Running
-1708.375,1099.9949951171875,2955.563720703125|-0.006782197393476963,1.2443869268352614e-09,0.9999769926071167|4.668942316099489e-11,1,-1.2440989349826737e-09|Running
-1708.3779296875,1099.9949951171875,2955.788818359375|-0.007462339475750923,1.315874631480085e-09,0.9999721646308899|4.948269571869446e-11,1,-1.3155420086619074e-09|Running
-1708.380859375,1099.9949951171875,2956.013916015625|-0.008158060722053051,1.3600488513176856e-09,0.9999667406082153|5.126184199344408e-11,1,-1.359675927403714e-09|Running
-1708.38232421875,1099.9949951171875,2956.12646484375|-0.008540729992091656,1.3590651937178677e-09,0.9999635219573975|5.1314258397994195e-11,1,-1.358676393614644e-09|Running
-1708.38525390625,1099.9949951171875,2956.3515625|-0.00910709798336029,1.3979326585200624e-09,0.9999585151672363|5.280491668924192e-11,1,-1.3975096635476802e-09|Running
-1708.38818359375,1099.9949951171875,2956.57666015625|-0.009543226100504398,1.4530117109501361e-09,0.9999544620513916|5.483952528195779e-11,1,-1.4525545211085955e-09|Running
-1708.3896484375,1099.9949951171875,2956.689208984375|-0.009989345446228981,1.379600211848242e-09,0.999950110912323|5.219767673647624e-11,1,-1.3791475739211023e-09|Running
-1708.392578125,1099.9949951171875,2956.914306640625|-0.010381953790783882,1.4157928163172073e-09,0.999946117401123|5.3474231986871956e-11,1,-1.4153139771266865e-09|Running
-1708.3955078125,1099.9949951171875,2957.139404296875|-0.010597900487482548,1.5112381346327197e-09,0.9999438524246216|5.69028851815645e-11,1,-1.5107198825248247e-09|Running
-1708.39697265625,1099.9949951171875,2957.251953125|-0.010874283500015736,1.4552515859023174e-09,0.9999408721923828|5.4834775609080566e-11,1,-1.4547413274001997e-09|Running
-1708.39990234375,1099.9949951171875,2957.47705078125|-0.011124733835458755,1.504099178539775e-09,0.9999381303787231|5.6538849990683815e-11,1,-1.5035632738857885e-09|Running
-1708.4013671875,1099.9949951171875,2957.589599609375|-0.011348919942975044,1.4470666886978734e-09,0.9999356269836426|5.440517480970186e-11,1,-1.4465424413856454e-09|Running
-1708.404296875,1099.9949951171875,2957.814697265625|-0.011520924977958202,1.5183229118420627e-09,0.999933660030365|5.6914844365207884e-11,1,-1.5177679113520526e-09|Running
-1708.4072265625,1099.9949951171875,2958.039794921875|-0.012273460626602173,1.5376108164488755e-09,0.9999246597290039|5.7880016751665764e-11,1,-1.5370161809968863e-09|Running
-1708.4110107421875,1099.9949951171875,2958.264892578125|-0.012687422335147858,1.6236023636650998e-09,0.9999195337295532|6.111934569563715e-11,1,-1.6229575461323975e-09|Running
-1708.4129638671875,1099.9949951171875,2958.37744140625|-0.013453328981995583,1.4809328208187367e-09,0.999909520149231|5.6130603637294385e-11,1,-1.480311651036459e-09|Running
-1708.4168701171875,1099.9949951171875,2958.6025390625|-0.013844025321304798,1.5488598181789826e-09,0.9999041557312012|5.862431373682142e-11,1,-1.5481965709440715e-09|Running
-1708.4207763671875,1099.9949951171875,2958.82763671875|-0.014318128116428852,1.5641914430375436e-09,0.9998974800109863|5.919410100974076e-11,1,-1.5635042149853007e-09|Running
-1708.4227294921875,1099.9949951171875,2958.940185546875|-0.014631085097789764,1.5240422257534192e-09,0.9998929500579834|5.773127809138856e-11,1,-1.5233606598386018e-09|Running
-1708.4266357421875,1099.9949951171875,2959.165283203125|-0.01491591241210699,1.5878826031823223e-09,0.9998887777328491|6.000760999214094e-11,1,-1.587164066840785e-09|Running
-1708.4285888671875,1099.9949951171875,2959.27783203125|-0.015175135806202888,1.545539474179236e-09,0.999884843826294|5.843388273252259e-11,1,-1.544830596778013e-09|Running
-1708.4324951171875,1099.9949951171875,2959.5029296875|-0.015489700250327587,1.5610143178079738e-09,0.9998800158500671|5.890801735297657e-11,1,-1.5602890091059862e-09|Running
-1708.4364013671875,1099.9949951171875,2959.72802734375|-0.01573195680975914,1.5979340073357662e-09,0.9998762607574463|6.016003667452807e-11,1,-1.597185272927959e-09|Running
-1708.4403076171875,1099.9949951171875,2959.953125|-0.015979785472154617,1.6069588992806416e-09,0.9998723268508911|6.038142902342614e-11,1,-1.6061990626425882e-09|Running
-1708.4422607421875,1099.9949951171875,2960.065673828125|-0.01614261418581009,1.5634272765296942e-09,0.999869704246521|5.872590608246853e-11,1,-1.562682871991683e-09|Running
-1708.4461669921875,1099.9949951171875,2960.290771484375|-0.016316348686814308,1.5999249702858265e-09,0.9998669028282166|5.994325869007611e-11,1,-1.5991598045772548e-09|Running
-1708.4500732421875,1099.9949951171875,2960.515869140625|-0.016471870243549347,1.6325111262815994e-09,0.9998643398284912|6.101968930138923e-11,1,-1.6317274198485165e-09|Running
-1708.4520263671875,1099.9949951171875,2960.62841796875|-0.016611089929938316,1.5614897153071183e-09,0.999862015247345|5.834771554802387e-11,1,-1.5607358738733978e-09|Running
-1708.4559326171875,1099.9949951171875,2960.853515625|-0.016735710203647614,1.5979779721675413e-09,0.9998599290847778|5.956252158156872e-11,1,-1.5972049238754948e-09|Running
-1708.4578857421875,1099.9949951171875,2960.966064453125|-0.016831330955028534,1.5544455722604766e-09,0.9998583197593689|5.790089241397567e-11,1,-1.5536911757152438e-09|Running
-1708.4617919921875,1099.9949951171875,2961.191162109375|-0.016932860016822815,1.5915447848513509e-09,0.9998566508293152|5.914145562169182e-11,1,-1.590771403492397e-09|Running
-1708.4656982421875,1099.9949951171875,2961.416259765625|-0.017062697559595108,1.553160267064868e-09,0.9998544454574585|5.760879620564374e-11,1,-1.5524033170066787e-09|Running
-1708.4676513671875,1099.9949951171875,2961.52880859375|-0.01710684970021248,1.560071960504672e-09,0.9998536705970764|5.7807203468485113e-11,1,-1.5593112356881988e-09|Running
