Replay 1|true|1226
-85.71150970458984,366.5859680175781,-1211.9532470703125|-0.9992359280586243,-9.027540670558665e-08,-0.039083924144506454|-9.240266507504202e-08,1,5.262154445517808e-08|Running
-86.27242279052734,366.66253662109375,-1211.9752197265625|-0.9992359280586243,-9.484425333994295e-08,-0.039083924144506454|-9.711409632018331e-08,1,5.617744491814847e-08|Running
-86.83331298828125,366.7421569824219,-1211.9971923828125|-0.9992359280586243,-9.940920620010729e-08,-0.039083924144506454|-1.0182149878801283e-07,1,5.97303042582098e-08|Running
-87.39419555664062,366.8213195800781,-1212.0191650390625|-0.9992359280586243,-1.0397025107522495e-07,-0.039083924144506454|-1.0652487958395795e-07,1,6.328013313350311e-08|Running
-87.95510864257812,366.8997802734375,-1212.0411376953125|-0.9992359280586243,-1.0852739507072329e-07,-0.039083924144506454|-1.1122423870801867e-07,1,6.682692799131473e-08|Running
-88.51608276367188,366.9776306152344,-1212.0631103515625|-0.9992359280586243,-1.1308064529202966e-07,-0.039083924144506454|-1.1591957616019499e-07,1,7.037068883164466e-08|Running
-89.07720184326172,367.0546875,-1212.0850830078125|-0.9992359280586243,-8.864734724056689e-08,-0.039083924144506454|-9.089147567920008e-08,1,5.564125871160286e-08|Running
-89.63841247558594,367.13104248046875,-1212.1070556640625|-0.9992359280586243,-3.526466230141523e-08,-0.039083924144506454|-3.617802946109805e-08,1,2.2662071330614708e-08|Running
-90.19963073730469,367.2068786621094,-1212.1290283203125|-0.9992359280586243,1.8072395135959596e-08,-0.039083924144506454|1.8488654163206775e-08,1,-1.0288936813651617e-08|Running
-90.76084899902344,367.2823791503906,-1212.1510009765625|-0.9992359280586243,7.136387125683541e-08,-0.039083924144506454|7.310861604992169e-08,1,-4.3211802136511324e-08|Running
-91.32206726074219,367.3577880859375,-1212.1729736328125|-0.9992359280586243,7.710249150250092e-08,-0.039083924144506454|7.900278120587245e-08,1,-4.7076365916609575e-08|Running
-91.88443756103516,367.4315490722656,-1212.1949462890625|-0.9992359280586243,6.700720689423179e-08,-0.039083924144506454|6.86724774823233e-08,1,-4.126503583279373e-08|Running
-92.44783020019531,367.4994812011719,-1212.2169189453125|-0.9992359280586243,5.692055538020213e-08,-0.039083924144506454|5.835100225226597e-08,1,-3.545866533727349e-08|Running
-93.01290893554688,367.556396484375,-1212.2388916015625|-0.9992359280586243,4.684252274955725e-08,-0.039083924144506454|4.80383484102731e-08,1,-2.9657252653692012e-08|Running
-93.57868957519531,367.60040283203125,-1212.2608642578125|-0.9992359280586243,3.6773101896869775e-08,-0.039083924144506454|3.773450529820366e-08,1,-2.3860797782049303e-08|Running
-94.14454650878906,367.6344299316406,-1212.2828369140625|-0.9992359280586243,2.671228571671236e-08,-0.039083924144506454|2.74394711397008e-08,1,-1.8069291840561164e-08|Running
-94.71037292480469,367.6627197265625,-1212.3048095703125|-0.9992359280586243,1.6660068880014478e-08,-0.039083924144506454|1.715323350026665e-08,1,-1.2282731276513914e-08|Running
-95.27616882324219,367.68817138671875,-1212.3267822265625|-0.9992359280586243,6.616444281348777e-09,-0.039083924144506454|6.875786606741485e-09,1,-6.501112093104666e-09|Running
-95.84194946289062,367.7122497558594,-1212.3487548828125|-0.9992359280586243,-3.4185978492473623e-09,-0.039083924144506454|-3.3928768683466615e-09,1,-7.244300714859264e-10|Running
-96.40787506103516,367.7352294921875,-1212.3707275390625|-0.9992359280586243,-1.3445063729022877e-08,-0.039083924144506454|-1.3652765140648171e-08,1,5.047317674922169e-09|Running
-96.9724349975586,367.76312255859375,-1212.3927001953125|-0.9992359280586243,-2.3462959575226705e-08,-0.039083924144506454|-2.3903883317188956e-08,1,1.0814134476788695e-08|Running
-97.53479766845703,367.8083190917969,-1212.4146728515625|-0.9992359280586243,-3.3472289828750945e-08,-0.039083924144506454|-3.414623606090572e-08,1,1.6576024108871934e-08|Running
-98.08670043945312,367.8851013183594,-1212.4361572265625|-0.9992359280586243,-4.347306870045031e-08,-0.039083924144506454|-4.43798384708316e-08,1,2.2332988791617936e-08|Running
-98.6282958984375,367.9964294433594,-1212.457275390625|-0.9992359280586243,-5.346529619032481e-08,-0.039083924144506454|-5.4604690546966594e-08,1,2.808503474227564e-08|Running
-99.16840362548828,368.1331787109375,-1212.478271484375|-0.9992359280586243,-6.344898650922914e-08,-0.039083924144506454|-6.48208100528791e-08,1,3.38321690662724e-08|Running
-99.69756317138672,368.2894287109375,-1212.4989013671875|-0.9992359280586243,-7.342413965716332e-08,-0.039083924144506454|-7.502818988314175e-08,1,3.957438821089454e-08|Running
-100.2357177734375,368.4560546875,-1212.5198974609375|-0.9992359280586243,-8.339076629226838e-08,-0.039083924144506454|-8.522684424860927e-08,1,4.531170105792626e-08|Running
-100.77518463134766,368.6286926269531,-1212.5408935546875|-0.9992359280586243,-9.334887351997168e-08,-0.039083924144506454|-9.541678736013637e-08,1,5.104411471279491e-08|Running
-101.30394744873047,368.8106994628906,-1212.5615234375|-0.9992359280586243,-1.0329847555112792e-07,-0.039083924144506454|-1.0559801921772305e-07,1,5.677163272821417e-08|Running
-101.83968353271484,368.9916687011719,-1212.58251953125|-0.9992359280586243,-1.1323957238573712e-07,-0.039083924144506454|-1.1577054692679667e-07,1,6.249425155147037e-08|Running
-102.37686157226562,369.17047119140625,-1212.603515625|-0.9992359280586243,-7.788604250436038e-08,-0.039083924144506454|-7.963235049146533e-08,1,4.3124302351316146e-08|Running
-102.9140625,369.34918212890625,-1212.62451171875|-0.9992359280586243,-2.7473809893763246e-08,-0.039083924144506454|-2.8097636217694344e-08,1,1.541191707588041e-08|Running
-103.45203399658203,369.5273132324219,-1212.6455078125|-0.9992359280586243,2.2895333628980552e-08,-0.039083924144506454|2.3393031511886875e-08,1,-1.227679113924296e-08|Running
-103.99556732177734,369.69989013671875,-1212.6668701171875|-0.9992359280586243,7.322142181465097e-08,-0.039083924144506454|7.483969000077195e-08,1,-3.9941852492120233e-08|Running
-104.544189453125,369.8601989746094,-1212.6883544921875|-0.9992359280586243,7.651617295323376e-08,-0.039083924144506454|7.821221004178369e-08,1,-4.18657144507506e-08|Running
-105.09986877441406,370.00067138671875,-1212.710205078125|-0.9992359280586243,6.415202591369962e-08,-0.039083924144506454|6.557863230227667e-08,1,-3.521907032677518e-08|Running
-105.65892791748047,370.12054443359375,-1212.732177734375|-0.9992359280586243,5.17984481973599e-08,-0.039083924144506454|5.295585481235321e-08,1,-2.8578103439258484e-08|Running
-106.2184066772461,370.22601318359375,-1212.754150390625|-0.9992359280586243,3.9455429146073584e-08,-0.039083924144506454|4.034386336115858e-08,1,-2.1942806682773153e-08|Running
-106.77788543701172,370.3232116699219,-1212.776123046875|-0.9992359280586243,2.7122958101699624e-08,-0.039083924144506454|2.7742654395979116e-08,1,-1.5313178280962347e-08|Running
-107.33736419677734,370.4158630371094,-1212.798095703125|-0.9992359280586243,1.4801026182453825e-08,-0.039083924144506454|1.5152211929603254e-08,1,-8.68921112839871e-09|Running
-107.89684295654297,370.5060729980469,-1212.820068359375|-0.9992359280586243,2.48962583881962e-09,-0.039083924144506454|2.572530410915874e-09,1,-2.070900118056329e-09|Running
-108.4563217163086,370.5948791503906,-1212.842041015625|-0.9992359280586243,-9.811251366897977e-09,-0.039083924144506454|-9.996399263911826e-09,1,4.541758080733871e-09|Running
-109.01580047607422,370.6830139160156,-1212.864013671875|-0.9992359280586243,-2.2101614760572375e-08,-0.039083924144506454|-2.255458575461944e-08,1,1.1148767242730173e-08|Running
-109.57527923583984,370.77069091796875,-1212.885986328125|-0.9992359280586243,-3.438147189172014e-08,-0.039083924144506454|-3.5102036832768135e-08,1,1.775013203086928e-08|Running
-110.13475799560547,370.858154296875,-1212.907958984375|-0.9992359280586243,-4.6650836083017566e-08,-0.039083924144506454|-4.763876759739105e-08,1,2.4345855109686454e-08|Running
-110.6942367553711,370.9455261230469,-1212.929931640625|-0.9992359280586243,-5.8909712663535174e-08,-0.039083924144506454|-6.016477982484503e-08,1,3.093594358460905e-08|Running
-111.25371551513672,371.0328369140625,-1212.951904296875|-0.9992359280586243,-7.1158112291414e-08,-0.039083924144506454|-7.268008772598478e-08,1,3.7520401008350746e-08|Running
-111.81319427490234,371.1200866699219,-1212.973876953125|-0.9992359280586243,-8.339604562479508e-08,-0.039083924144506454|-8.518470195895134e-08,1,4.409923093362522e-08|Running
-112.37267303466797,371.20733642578125,-1212.995849609375|-0.9992359280586243,-9.562351976910577e-08,-0.039083924144506454|-9.767862962917206e-08,1,5.0672440465859836e-08|Running
-112.85466766357422,371.2919006347656,-1212.797607421875|-0.999448835849762,0.00002216811481048353,0.03319695219397545|0.000022172216631588526,1,-2.4459973246848676e-07|Running
-113.27354431152344,371.3571472167969,-1212.4210205078125|-0.9918864965438843,0.00005916753434576094,0.12712666392326355|0.000059124398831045255,1,-0.000004112775968678761|Running
-113.68964385986328,371.39849853515625,-1212.03662109375|-0.977245032787323,0.00006332558405119926,0.212113618850708|0.000062845392676536,1,-0.000009005703759612516|Running
-114.10527038574219,371.42767333984375,-1211.6522216796875|-0.9586136341094971,0.00004877540050074458,0.28471025824546814|0.00004758754948852584,1,-0.000011089618055848405|Running
-114.51912689208984,371.4656066894531,-1211.26953125|-0.9382575750350952,0.00003457242200965993,0.34593746066093445|0.00003288942389190197,1,-0.000010735084288171493|Running
-114.93269348144531,371.5143127441406,-1210.8870849609375|-0.9176421761512756,0.00002494393083907198,0.3974076509475708|0.00002312417382199783,1,-0.000009371266969537828|Running
-115.42584228515625,371.56976318359375,-1210.72412109375|-0.9271637797355652,0.000011710253602359444,0.3746562898159027|0.000010668534741853364,1,-0.000004854514372709673|Running
-115.98490142822266,371.63067626953125,-1210.73828125|-0.9458249807357788,0.000015728604921605438,0.3246770203113556|0.000014576539797417354,1,-0.000005980561127216788|Running
-116.54854583740234,371.6893310546875,-1210.7601318359375|-0.9611810445785522,0.000020160716303507797,0.2759184241294861|0.000019046850866288878,1,-0.000006716639290971216|Running
-116.85690307617188,371.7340087890625,-1210.7718505859375|-0.9646719098091125,0.00000882096264831489,0.2634541690349579|0.000008411980161326937,1,-0.000002680395482457243|Running
-116.87814331054688,371.7617492675781,-1210.772705078125|-0.9647440314292908,-4.000783633273386e-07,0.26319006085395813|-3.639314627434942e-07,1,1.8609244989420404e-07|Running
-116.8785629272461,371.7772521972656,-1210.772705078125|-0.9647459983825684,-0.0000011116835594293661,0.26318275928497314|-0.0000010560696637185174,1,3.5277597021377005e-07|Running
-116.87857055664062,371.7856750488281,-1210.772705078125|-0.9647460579872131,-1.7959605713713245e-07,0.26318255066871643|-1.7322547307685454e-07,1,4.7409955072907906e-08|Running
-116.87857055664062,371.7901916503906,-1210.772705078125|-0.9647460579872131,9.771153486326511e-08,0.26318255066871643|9.196082828566432e-08,1,-3.416902316644155e-08|Running
-116.87857055664062,371.7926330566406,-1210.772705078125|-0.9647460579872131,1.1935034649468435e-07,0.26318255066871643|1.1406790889623153e-07,1,-3.535109271979309e-08|Running
-116.87857055664062,371.7939147949219,-1210.772705078125|-0.9647460579872131,1.048286790705788e-07,0.26318255066871643|1.0114366233437977e-07,1,-2.7550198566927975e-08|Running
-116.87857055664062,371.79461669921875,-1210.772705078125|-0.9647460579872131,5.4192877740888434e-08,0.26318255066871643|5.3233005559150115e-08,1,-1.0777862158306561e-08|Running
-116.87857055664062,371.79498291015625,-1210.772705078125|-0.9647460579872131,3.6003444670029694e-09,0.26318255066871643|5.3632911445333775e-09,1,5.98014349151299e-09|Running
-116.87857055664062,371.7951965332031,-1210.772705078125|-0.9647460579872131,-4.694895494594675e-08,0.26318255066871643|-4.246551554842881e-08,1,2.2723829928850137e-08|Running
-116.87857055664062,371.7952880859375,-1210.772705078125|-0.9647460579872131,-9.745505735736515e-08,0.26318255066871643|-9.025345093505166e-08,1,3.9453205147310655e-08|Running
-116.87857055664062,371.79534912109375,-1210.772705078125|-0.9647460579872131,-1.0758167690028131e-07,0.26318255066871643|-1.0031066466353877e-07,1,4.106412987425756e-08|Running
-116.87857055664062,371.7953796386719,-1210.772705078125|-0.9647460579872131,-7.738056240214064e-08,0.26318255066871643|-7.268550206163127e-08,1,2.757597705738135e-08|Running
-116.87857055664062,371.7953796386719,-1210.772705078125|-0.9647460579872131,-4.720525836887646e-08,0.26318255066871643|-4.5083943689405714e-08,1,1.4099350131857591e-08|Running
-116.87857055664062,371.7953796386719,-1210.772705078125|-0.9647460579872131,-1.7055739931493008e-08,0.26318255066871643|-1.7505973559650556e-08,1,6.342417147031654e-10|Running
-116.87857055664062,371.7953796386719,-1210.772705078125|-0.9647460579872131,1.306801333811336e-08,0.26318255066871643|1.004842786755944e-08,1,-1.2819360684090952e-08|Running
-116.87857055664062,371.7953796386719,-1210.772705078125|-0.9647460579872131,4.316602542075998e-08,0.26318255066871643|3.7579283684863185e-08,1,-2.6261469443511487e-08|Running
-116.87857055664062,371.7953796386719,-1210.772705078125|-0.9647460579872131,7.323831852090734e-08,0.26318255066871643|6.508660987947223e-08,1,-3.969209316778688e-08|Running
-116.87857055664062,371.7953796386719,-1210.772705078125|-0.9647460579872131,1.0328491129030226e-07,0.26318255066871643|9.257043132038234e-08,1,-5.3111243403236585e-08|Running
Replay 4|true|1806
-116.87857055664062,371.7953796386719,-1210.772705078125|-0.9647460579872131,-8.624091663023137e-08,0.26318255066871643|-7.43150252446867e-08,1,5.526879931494477e-08|Running
-116.87857055664062,371.7953796386719,-1210.772705078125|-0.9647460579872131,-9.693877700556186e-08,0.26318255066871643|-8.353435987373814e-08,1,6.212165004626513e-08|Running
-116.87857055664062,371.7953796386719,-1210.772705078125|-0.9647460579872131,-9.579278525961854e-08,0.26318255066871643|-8.254837524646064e-08,1,6.138160557611627e-08|Running
-116.87857055664062,371.7953796386719,-1210.772705078125|-0.9647460579872131,-5.0765649461936846e-08,0.26318255066871643|-4.37476082026933e-08,1,3.2526163096235905e-08|Running
-116.87857055664062,371.7953796386719,-1210.772705078125|-0.9647460579872131,-5.77699310611024e-09,0.26318255066871643|-4.9799977475117885e-09,1,3.695382000401537e-09|Running
-116.87857055664062,371.7953796386719,-1210.772705078125|-0.9647460579872131,3.9173219334998066e-08,0.26318255066871643|3.375448187625807e-08,1,-2.5110765022873238e-08|Running
-116.87857055664062,371.7953796386719,-1210.772705078125|-0.9647460579872131,8.408502338852486e-08,0.26318255066871643|7.245586886028832e-08,1,-5.38923039528072e-08|Running
-116.87857055664062,371.7953796386719,-1210.772705078125|-0.9647460579872131,9.371595410812006e-08,0.26318255066871643|8.075547697217189e-08,1,-6.006259667401537e-08|Running
-116.87857055664062,371.7953796386719,-1210.772705078125|-0.9647460579872131,8.091085135220055e-08,0.26318255066871643|6.972151567197216e-08,1,-5.185485107972454e-08|Running
-116.87857055664062,371.7953796386719,-1210.772705078125|-0.9647460579872131,4.2528359500693114e-08,0.26318255066871643|3.664792203039724e-08,1,-2.7252653467257915e-08|Running
-116.87857055664062,371.7953796386719,-1210.772705078125|-0.9647460579872131,1.6967360849662327e-08,0.26318255066871643|1.4622406396824772e-08,1,-1.0868697053467713e-08|Running
-116.87857055664062,371.7953796386719,-1210.772705078125|-0.9647460579872131,-8.571795717671193e-09,0.26318255066871643|-7.3842847392313615e-09,1,5.501261224338805e-09|Running
-116.87857055664062,371.7953796386719,-1210.772705078125|-0.9647460579872131,-3.4089126188519003e-08,0.26318255066871643|-2.9372168697250345e-08,1,2.1857234244748724e-08|Running
-116.87857055664062,371.7953796386719,-1210.772705078125|-0.9647460579872131,-5.9584653655520015e-08,0.26318255066871643|-5.134126368488978e-08,1,3.8199228669100194e-08|Running
-116.87857055664062,371.7953796386719,-1210.772705078125|-0.9647460579872131,-8.505839588224262e-08,0.26318255066871643|-7.329158790980728e-08,1,5.4527262705050816e-08|Running
-116.87857055664062,371.7953796386719,-1210.772705078125|-0.9647460579872131,-9.77871010832132e-08,0.26318255066871643|-8.425971742553884e-08,1,6.26860483521341e-08|Running
-116.87857055664062,371.7953796386719,-1210.772705078125|-0.9647460579872131,-1.2322820452936867e-07,0.26318255066871643|-1.0618190771083391e-07,1,7.899316045723026e-08|Running
-116.87857055664062,371.7953796386719,-1210.772705078125|-0.9647460579872131,-5.564309191186112e-08,0.26318255066871643|-4.794626562443227e-08,1,3.5667717668275145e-08|Running
-116.87857055664062,371.7953796386719,-1210.772705078125|-0.9647460579872131,-1.0634474634230173e-08,0.26318255066871643|-9.16396647454576e-09,1,6.8149410559215085e-09|Running
-116.87857055664062,371.7953796386719,-1210.772705078125|-0.9647460579872131,3.433568096511408e-08,0.26318255066871643|2.9585187633074383e-08,1,-2.201318416439335e-08|Running
