Replay 1|true|798
-3796.19384765625,324.33062744140625,-3177.964599609375|-0.9980688691139221,2.534825398470275e-07,0.062117256224155426|2.531927520976751e-07,1,-1.2536621518677293e-08|Freefall
-3796.8603515625,324.43072509765625,-3177.95166015625|-0.9984956383705139,3.393388965378108e-07,0.054831091314554214|3.3846330893538834e-07,1,-2.5254744073777147e-08|Freefall
-3797.3935546875,324.45147705078125,-3177.946533203125|-0.9988100528717041,3.6971530903429084e-07,0.04877013713121414|3.6887738019686367e-07,1,-2.6181774970268634e-08|Freefall
-3798.06005859375,324.4031677246094,-3177.947021484375|-0.9991790056228638,4.2459865312594047e-07,0.04051302745938301|4.238815165535925e-07,1,-2.6291129273658953e-08|Freefall
-3798.59326171875,324.3051452636719,-3177.953125|-0.9994372725486755,4.750851303469972e-07,0.03354381024837494|4.7447673523492995e-07,1,-2.609796290187205e-08|Freefall
-3799.259765625,324.10845947265625,-3177.974365234375|-0.9997376799583435,6.444674340855272e-07,0.022902529686689377|6.439712478822912e-07,1,-2.904176099605138e-08|Freefall
-3799.92626953125,323.8292236328125,-3178.00341796875|-0.999932050704956,8.046646939874336e-07,0.011657624505460262|8.043897992138227e-07,1,-2.827009026873384e-08|Freefall
-3800.85791015625,323.2998352050781,-3178.05419921875|-0.9999919533729553,8.430391744695953e-07,-0.004015552345663309|8.431144919995859e-07,1,-1.7076059677378908e-08|Freefall
-3801.522216796875,322.82269287109375,-3178.10693359375|-0.999862790107727,9.574242767484975e-07,-0.016564583405852318|9.57680981628073e-07,1,-7.569199489410039e-09|Freefall
-3802.186279296875,322.2631530761719,-3178.169677734375|-0.9995602369308472,0.0000011008181672877981,-0.02965364418923855|0.000001101159227800963,1,4.831281597006409e-09|Freefall
-3802.630126953125,321.7560729980469,-3178.212158203125|-0.9994585514068604,3.9392853068420663e-07,-0.032903194427490234|3.938805264169787e-07,1,7.94055043940034e-09|Landed
-3802.996826171875,321.1962585449219,-3178.246826171875|-0.9994460940361023,-3.596368856051413e-07,-0.03327888250350952|-3.5987420687888516e-07,1,1.1415526302016588e-09|Landed
-3803.26171875,321.1740417480469,-3178.272216796875|-0.9994446635246277,-2.0952781198957382e-07,-0.03332231938838959|-2.0959190294433938e-07,1,-1.5696037802825913e-09|Running
-3803.44921875,321.2480163574219,-3178.290283203125|-0.9994444847106934,1.7585325196023405e-08,-0.033327337354421616|1.7675727548294162e-08,1,-2.4179331870044507e-09|Running
-3803.534912109375,321.32684326171875,-3178.298583984375|-0.9994444847106934,8.202576395888173e-08,-0.033327918499708176|8.210312785195129e-08,1,-9.529307343214555e-10|Running
-3803.5400390625,321.39434814453125,-3178.298828125|-0.9994444847106934,9.392341127067994e-08,-0.033327989280223846|9.394518940553098e-08,1,9.125013522570669e-10|Running
-3803.5400390625,321.4278564453125,-3178.298828125|-0.9994444847106934,1.0580833986750804e-07,-0.033327989280223846|1.0577458908755943e-07,1,2.7759428089524363e-09|Running
-3803.5400390625,321.4387512207031,-3178.298828125|-0.9994444847106934,1.1293320056893208e-07,-0.033327989280223846|1.1286615375638576e-07,1,3.893052546999343e-09|Running
-3803.5400390625,321.4488525390625,-3178.298828125|-0.9994444847106934,1.2479782185437216e-07,-0.033327989280223846|1.2467533849758183e-07,1,5.753312493084195e-09|Running
-3803.5400390625,321.4546203613281,-3178.298828125|-0.9994444847106934,1.062027905618379e-07,-0.033327989280223846|1.0605523925732996e-07,1,6.194952106852725e-09|Running
-3803.5400390625,321.4562683105469,-3178.298828125|-0.9994444847106934,3.0142278006906054e-08,-0.033327989280223846|3.007046345260278e-08,1,2.6560145194309825e-09|Running
-3803.5400390625,321.4569396972656,-3178.298828125|-0.9994444847106934,-3.0647619553292316e-08,-0.033327989280223846|-3.0658906524649865e-08,1,-1.724149434334521e-10|Running
-3803.5400390625,321.4573059082031,-3178.298828125|-0.9994444847106934,-9.138555867593823e-08,-0.033327989280223846|-9.133636780234156e-08,1,-2.9984281724182438e-09|Running
-3803.5400390625,321.4574890136719,-3178.298828125|-0.9994444847106934,-8.237104509589699e-08,-0.033327989280223846|-8.231051396023759e-08,1,-3.188174391155485e-09|Running
-3803.5400390625,321.4576110839844,-3178.298828125|-0.9994444847106934,-7.336422669368403e-08,-0.033327989280223846|-7.329236950681661e-08,1,-3.3777589614203407e-09|Running
-3803.610595703125,321.447509765625,-3178.246826171875|-0.9996277093887329,0.00001559369957249146,0.027284683659672737|0.00001559429438202642,1,-1.9099287840163015e-07|Running
-3803.78271484375,321.37274169921875,-3178.120849609375|-0.9910774827003479,0.0000504268282384146,0.13328690826892853|0.00005034231799072586,1,-0.000004004073616670212|Running
-3804.052001953125,322.8290710449219,-3177.923828125|-0.9593954086303711,0.0003260898811277002,0.2820643484592438|0.00032195038511417806,0.9999999403953552,-0.00006102195038693026|Jumping
-3804.322509765625,323.9487609863281,-3177.72265625|-0.930534303188324,0.00016194673662539572,0.36620473861694336|0.00015976553549990058,1,-0.00003626228863140568|Freefall
-3804.723876953125,325.1048889160156,-3177.4150390625|-0.9001642465591431,0.00002329932976863347,0.43555060029029846|0.000021669284251402132,1,-0.000008709470421308652|Freefall
-3805.45263671875,326.4761657714844,-3176.833984375|-0.859922468662262,0.00001071315818990115,0.5104246139526367|0.000009151028280030005,1,-0.000005571797828451963|Freefall
-3806.1669921875,327.33563232421875,-3176.2470703125|-0.8353855609893799,0.0000062951971813163254,0.5496643781661987|0.000005321489879861474,1,-0.00000336514608534344|Freefall
-3806.674072265625,327.7655944824219,-3175.83544921875|-0.8248584866523743,0.000003539723820722429,0.565339207649231|0.0000029425605134747457,1,-0.0000019678941498568747|Freefall
-3807.192626953125,328.1131591796875,-3175.41650390625|-0.816851019859314,0.0000017664507367953775,0.5768486857414246|0.0000014443672853303724,1,-0.0000010169353572564432|Freefall
-3807.81494140625,328.42132568359375,-3174.913818359375|-0.808980405330658,9.372254794470791e-07,0.5878355503082275|7.549230645054195e-07,1,-5.554401809604315e-07|Freefall
-3808.22998046875,328.56085205078125,-3174.578857421875|-0.8046520948410034,6.925110938027501e-07,0.5937466025352478|5.544560508496943e-07,1,-4.149360108840483e-07|Freefall
-3808.64501953125,328.64752197265625,-3174.243896484375|-0.8009931445121765,5.002326020075998e-07,0.5986735224723816|3.986183969573176e-07,1,-3.0223816338548204e-07|Freefall
-3809.06005859375,328.68145751953125,-3173.90869140625|-0.7978417873382568,3.598545958993782e-07,0.6028668880462646|2.8548916475301667e-07,1,-2.1908554970195837e-07|Freefall
-3809.47509765625,328.6626281738281,-3173.57373046875|-0.7951200604438782,2.6182604528912634e-07,0.6064520478248596|2.0686283619397727e-07,1,-1.6051598095145891e-07|Freefall
-3809.99365234375,328.5648193359375,-3173.155029296875|-0.7922061681747437,2.2384892872651108e-07,0.6102535724639893|1.7590303968972876e-07,1,-1.3846286606167268e-07|Freefall
-3810.832763671875,328.23687744140625,-3172.49609375|-0.7903074622154236,1.4026707617631473e-07,0.6127104163169861|1.0940267003434201e-07,1,-8.781526616985502e-08|Freefall
-3811.363037109375,327.9246826171875,-3172.091796875|-0.7908162474632263,1.1133169408594767e-07,0.612053632736206|8.611416291159912e-08,1,-7.063304963139672e-08|Freefall
-3812.018798828125,327.44122314453125,-3171.633544921875|-0.7963241338729858,3.250931683851377e-07,0.604870080947876|2.5443964091209637e-07,1,-2.0248435816938581e-07|Freefall
-3813.024169921875,326.4933776855469,-3170.9794921875|-0.8091706037521362,9.408233268004551e-07,0.587573766708374|7.480208523702458e-07,1,-5.710718369300594e-07|Freefall
-3813.712890625,325.7129821777344,-3170.572509765625|-0.8202595710754395,0.0000014919324939910439,0.571991503238678|0.0000012011781791443354,1,-8.857730904310301e-07|Freefall
-3814.272705078125,325.630615234375,-3170.27099609375|-0.8310217261314392,0.000001937835122589604,0.5562399625778198|0.0000015860780422372045,1,-0.0000011142129778818344|Landed
-3814.820068359375,325.6299743652344,-3169.98974609375|-0.8441950082778931,0.000002131521796400193,0.5360361933708191|0.0000017767066537999199,1,-0.0000011783439504142734|Landed
-3815.284912109375,325.3655090332031,-3169.787353515625|-0.8574941158294678,0.0000027933981527894503,0.5144937634468079|0.000002355616288696183,1,-0.000001503363023402926|Running
-3815.760498046875,324.9881896972656,-3169.611083984375|-0.8728160262107849,0.000004189357241557445,0.48804935812950134|0.000003589071866372251,1,-0.0000021652681425621267|Running
-3816.817138671875,324.10125732421875,-3169.296142578125|-0.9033289551734924,0.000006796607522119302,0.42894840240478516|0.000006026125447533559,1,-0.0000031543042950943345|Running
-3817.435546875,324.0863037109375,-3169.176513671875|-0.9253873229026794,0.000009548111847834662,0.3790228068828583|0.000008682820407557301,1,-0.000003992211532022338|Running
-3818.41748046875,326.1173095703125,-3169.01904296875|-0.9570189118385315,0.00010446807573316619,0.2900255024433136|0.00009771744953468442,1,-0.00003775746881728992|Jumping
-3819.5205078125,327.8184509277344,-3168.926025390625|-0.9818262457847595,0.00002488522295607254,0.18978214263916016|0.000023959924874361604,1,-0.0000071700187618262134|Freefall
-3820.150390625,328.54534912109375,-3168.927978515625|-0.9890073537826538,0.000013618271623272449,0.14786647260189056|0.000013365835911827162,1,-0.00000270082637143787|Freefall
-3820.814697265625,329.189697265625,-3168.95556640625|-0.9934592247009277,0.000008984638043330051,0.11418721824884415|0.000008888865522749256,1,-0.0000013478935443345108|Freefall
-3821.347900390625,329.645751953125,-3168.979248046875|-0.9957852363586426,0.00000662763250147691,0.09171567112207413|0.0000065774079303082544,1,-8.498748798047018e-07|Freefall
-3822.547607421875,330.4790954589844,-3169.028076171875|-0.9986975789070129,0.000003461854021225008,0.05102101340889931|0.000003451224756645388,1,-2.964284249173943e-07|Freefall
-3823.214111328125,330.82666015625,-3169.044677734375|-0.9993417859077454,0.0000022050148800190073,0.036277320235967636|0.0000022010915472492343,1,-1.480888158766902e-07|Freefall
-3824.013916015625,331.13482666015625,-3169.05078125|-0.9996547102928162,7.887828132879804e-07,0.02627711556851864|7.881291708145e-07,1,-3.5232861961276285e-08|Freefall
-3824.680419921875,331.30096435546875,-3169.050537109375|-0.9997735023498535,3.669804016226408e-07,0.021282603964209557|3.674308004519844e-07,1,1.7252155259939173e-08|Freefall
-3825.480224609375,331.39141845703125,-3169.046630859375|-0.999845564365387,1.9797026595824718e-07,0.017573200166225433|1.9878952173257858e-07,1,4.48727561774831e-08|Freefall
-3826.013427734375,331.38580322265625,-3169.043701171875|-0.9998763203620911,1.617145670707032e-07,0.015728209167718887|1.6245201095443917e-07,1,4.5609755972009225e-08|Freefall
-3826.946533203125,331.2488708496094,-3169.038818359375|-0.9999139308929443,1.450753899234769e-07,0.01312035322189331|1.4545916826591565e-07,1,2.829677647753215e-08|Freefall
-3828.01318359375,330.89453125,-3169.056884765625|-0.9999848008155823,1.7633605864375568e-07,0.0055163102224469185|1.763336427984541e-07,1,-9.247630439190857e-10|Freefall
-3828.81298828125,330.490234375,-3169.08056640625|-0.9999988675117493,2.134194687641866e-07,-0.0014857279602438211|2.1342586364880844e-07,1,-4.148819510163548e-09|Freefall
-3829.4794921875,330.0625915527344,-3169.103515625|-0.9999740123748779,2.2381185260655911e-07,-0.0072121708653867245|2.2383859743513312e-07,1,-2.902105666890975e-09|Freefall
-3830.279296875,329.4405822753906,-3169.13427734375|-0.9999058246612549,2.0435372505289706e-07,-0.01372358575463295|2.0438780268250412e-07,1,-1.0805110139955332e-09|Freefall
-3830.8125,328.9599304199219,-3169.15625|-0.9998449683189392,1.9728130951079947e-07,-0.01760803908109665|1.9731372447040485e-07,1,-1.0385915738542195e-10|Freefall
-3831.6123046875,328.1399841308594,-3169.1943359375|-0.9997227191925049,1.7883925806927436e-07,-0.023548681288957596|1.7886644343434455e-07,1,9.521150534652634e-10|Freefall
-3832.277587890625,327.3659973144531,-3169.2294921875|-0.99959397315979,1.6600176877545891e-07,-0.028493156656622887|1.66020726055649e-07,1,1.7007530939139315e-09|Freefall
-3833.608154296875,325.5706481933594,-3169.31884765625|-0.9991557598114014,2.660067082160822e-07,-0.04108197242021561|2.659924120962387e-07,1,5.8139750791497136e-09|Freefall
-3834.920166015625,325.4540100097656,-3169.4326171875|-0.998413622379303,3.1407620326717733e-07,-0.05630495399236679|3.1385636134473316e-07,1,1.2747522148970347e-08|Landed
-3835.69873046875,325.4540100097656,-3169.527587890625|-0.9976155161857605,5.117017849443073e-07,-0.06901682168245316|5.111919563205447e-07,1,2.504876839282133e-08|Running
-3836.33740234375,325.4540100097656,-3169.61474609375|-0.996766984462738,6.233581189007964e-07,-0.08034688979387283|6.224229878171172e-07,1,3.6683452719898924e-08|Running
-3836.968017578125,325.4540100097656,-3169.70947265625|-0.9957709312438965,6.396712706191465e-07,-0.09187106788158417|6.382268793458934e-07,1,4.510133777557712e-08|Running
-3837.822998046875,325.4540100097656,-3169.84912109375|-0.9941166043281555,6.647846362284326e-07,-0.10831543058156967|6.624110824304807e-07,1,5.789399182276611e-08|Running
-3838.553955078125,326.7121887207031,-3169.969482421875|-0.9924777746200562,0.0000028367182949295966,-0.12242505699396133|0.0000028232993827259634,1,2.8308306809776695e-07|Jumping
-3839.452392578125,328.030029296875,-3170.143798828125|-0.990135908126831,0.0000017569044530318934,-0.14011026918888092|0.0000017472682429797715,1,1.91788060988074e-07|Freefall
-3840.10546875,328.872314453125,-3170.27978515625|-0.9884722232818604,0.0000010306673630111618,-0.15140217542648315|0.0000010230614861939102,1,1.2813251260013203e-07|Freefall
-3840.888916015625,329.7742919921875,-3170.444091796875|-0.986695408821106,6.543695008076611e-07,-0.16257959604263306|6.480498768723919e-07,1,9.190371486056392e-08|Freefall
-3841.80322265625,330.6764221191406,-3170.6357421875|-0.9849405288696289,4.0608293261357176e-07,-0.1728934496641159|4.0141762269740866e-07,1,6.194834867301324e-08|Freefall
-3842.720703125,331.4169921875,-3170.808349609375|-0.9842562079429626,2.0889734742013388e-07,-0.17674751579761505|2.0596297645170125e-07,1,3.494814748705721e-08|Freefall
-3843.90478515625,332.13165283203125,-3171|-0.9849988222122192,1.5393568730814877e-07,-0.1725609004497528|1.5093320371306618e-07,1,3.0520588722993125e-08|Freefall
-3845.09130859375,332.5790710449219,-3171.17626953125|-0.9863020181655884,1.837041736507672e-07,-0.16494950652122498|1.8139570556741091e-07,1,2.9058742967436046e-08|Freefall
-3847.07958984375,332.7310485839844,-3171.396484375|-0.9904146790504456,6.011678692630085e-07,-0.13812586665153503|5.958524411653343e-07,1,7.983209826534221e-08|Freefall
-3848.93896484375,332.2032775878906,-3171.561767578125|-0.993430495262146,4.747849118302838e-07,-0.1144370287656784|4.720107824596198e-07,1,5.133818703484394e-08|Freefall
-3851.06396484375,330.80828857421875,-3171.474853515625|-0.9998970031738281,0.000007521067800553283,-0.014352123253047466|0.0000075184693741903175,1,2.3500106749452243e-07|Freefall
-3853.174560546875,328.56890869140625,-3171.16552734375|-0.9971891045570374,0.000004987902229913743,0.07492570579051971|0.000004977821390639292,1,-3.2129335636454925e-07|Freefall
-3855.23828125,328.4700622558594,-3171.55859375|-0.9970085620880127,0.000016539030184503645,-0.0772908627986908|0.000016535330360056832,1,6.878189537928847e-07|Landed
-3857.22509765625,328.021484375,-3172.318603515625|-0.96976238489151,0.00001852945570135489,-0.24405115842819214|0.000018257747797179036,1,0.000003375435653651948|Freefall
-3859.193603515625,326.7283630371094,-3173.14013671875|-0.9449057579040527,0.000003953024588554399,-0.32734251022338867|0.0000037767988487757975,1,0.0000011740165746232378|Freefall
-3861.166015625,326.2478332519531,-3173.953369140625|-0.9329743981361389,7.50693629925081e-07,-0.359942764043808|7.125286174414214e-07,1,2.38712004829722e-07|Landed
-3862.87255859375,327.81396484375,-3174.707275390625|-0.924304187297821,3.0305164955279906e-07,-0.3816566467285156|2.8193343837301654e-07,1,1.1125022325586542e-07|Running
-3864.571533203125,329.5395202636719,-3175.47900390625|-0.9177505373954773,1.5339847436735e-07,-0.3971574008464813|1.4181276242197782e-07,1,5.8540372549487074e-08|Running
-3866.50927734375,329.8349609375,-3176.36962890625|-0.9127723574638367,1.2645968183733203e-07,-0.4084686040878296|1.1624972273693857e-07,1,4.982058143809809e-08|Running
