1|true|1376
1041.2774658203125,356.2317810058594,-40.337852478027344|0.9868417978286743,4.025347379865707e-07,-0.1616886407136917|-3.981585905421525e-07,1,5.946723646843566e-08|Landed
1041.7340087890625,356.0934143066406,-40.49649429321289|0.9827427864074707,3.4065365639435186e-07,-0.18497727811336517|-3.3489024531263567e-07,1,6.240045991035004e-08|Landed
1042.187744140625,356.2194519042969,-40.66310119628906|0.9782813191413879,2.9651249633388943e-07,-0.20728154480457306|-2.9060745987408154e-07,1,5.893742027751614e-08|Running
1042.6390380859375,356.3199462890625,-40.83616638183594|0.973562479019165,2.7267833502264693e-07,-0.22842077910900116|-2.664646956418437e-07,1,5.804329106240402e-08|Running
1043.090087890625,356.37969970703125,-41.01015090942383|0.9689717292785645,2.3237689106281323e-07,-0.2471715211868286|-2.2610063865613483e-07,1,5.3775465858052485e-08|Running
1043.428466796875,356.4064636230469,-41.140647888183594|0.9657639265060425,1.9083134361608245e-07,-0.2594224810600281|-1.8500516318908922e-07,1,4.687344556941753e-08|Running
1043.9912109375,356.4313049316406,-41.36039733886719|0.9606806039810181,1.511573088919249e-07,-0.2776558995246887|-1.4558524696894892e-07,1,4.068484216190882e-08|Running
1044.4405517578125,356.4412841796875,-41.538177490234375|0.9568682312965393,1.4519632429710327e-07,-0.2905222177505493|-1.392543680367453e-07,1,4.112676776912849e-08|Running
1044.8892822265625,356.44671630859375,-41.717987060546875|0.9532991051673889,1.3269399801174586e-07,-0.3020279109477997|-1.2681327632435568e-07,1,3.907922163648436e-08|Running
1045.3380126953125,356.4496765136719,-41.89810562133789|0.9500597715377808,1.3156000022718217e-07,-0.31206801533699036|-1.252829235909303e-07,1,4.016346721869013e-08|Running
1045.7867431640625,356.4512634277344,-42.07822799682617|0.947182297706604,1.2615038258445566e-07,-0.32069557905197144|-1.197045946810249e-07,1,3.9814434416030053e-08|Running
1046.2354736328125,356.4521789550781,-42.25835037231445|0.9446464776992798,1.2755549505527597e-07,-0.32808995246887207|-1.2061690313203144e-07,1,4.149822174781548e-08|Running
1046.6842041015625,356.45263671875,-42.438472747802734|0.9424220323562622,1.229526560564409e-07,-0.3344259262084961|-1.1593862581094072e-07,1,4.093445227226766e-08|Running
1047.1329345703125,356.4529113769531,-42.618595123291016|0.9404774308204651,1.0225443958233882e-07,-0.3398561179637909|-9.619255081361189e-08,1,3.468383980020917e-08|Running
1047.5816650390625,357.318359375,-42.79871368408203|0.9385716915130615,1.255699118019038e-07,-0.3450842499732971|-1.1781710185232441e-07,1,4.343898041270222e-08|Jumping
1048.0303955078125,358.12933349609375,-42.97883224487305|0.9370301365852356,1.327171332832222e-07,-0.349248468875885|-1.2434992413545842e-07,1,4.6378147544601234e-08|Freefall
1048.4791259765625,358.8857727050781,-43.15895080566406|0.9357712864875793,1.4454215602199838e-07,-0.3526075482368469|-1.352681096022934e-07,1,5.094089772228472e-08|Freefall
1048.9278564453125,359.5877380371094,-43.33906936645508|0.9346936941146851,1.5428754807089717e-07,-0.3554542064666748|-1.4425084771119145e-07,1,5.473893338603375e-08|Freefall
1049.3765869140625,360.23516845703125,-43.519187927246094|0.9337634444236755,1.2307671681810461e-07,-0.3578908443450928|-1.1498320162672826e-07,1,4.389496766066259e-08|Freefall
1049.8253173828125,360.828125,-43.699302673339844|0.9329597353935242,1.0009281936618208e-07,-0.35998082160949707|-9.340653406297861e-08,1,3.596938924488313e-08|Freefall
1050.2740478515625,361.3665771484375,-43.87942123413086|0.9322656989097595,8.317554289760665e-08,-0.3617743253707886|-7.749451214067449e-08,1,3.0212376600502466e-08|Freefall
1050.7227783203125,361.85052490234375,-44.05953598022461|0.9316668510437012,7.073367669363506e-08,-0.3633137047290802|-6.575731248403827e-08,1,2.6064984837148586e-08|Freefall
1051.1715087890625,362.27996826171875,-44.23965072631836|0.931150496006012,6.159347520906522e-08,-0.3646351099014282|-5.709737393999603e-08,1,2.3111393687713644e-08|Freefall
1051.6202392578125,362.6549072265625,-44.419769287109375|0.9307054877281189,5.4889110145950326e-08,-0.36576947569847107|-5.070592123956885e-08,1,2.1042847464514125e-08|Freefall
1052.0689697265625,362.9753723144531,-44.599884033203125|0.9303221702575684,4.9981807137555734e-08,-0.3667433559894562|-4.598692271429172e-08,1,1.962995099802356e-08|Freefall
1052.5177001953125,363.2413024902344,-44.779998779296875|0.9299920797348022,4.6400032260862645e-08,-0.36757948994636536|-4.250092189295174e-08,1,1.8702104753742788e-08|Freefall
1052.9664306640625,363.4527587890625,-44.960113525390625|0.9297080039978027,4.379602458470799e-08,-0.3682974576950073|-3.992400721131162e-08,1,1.813303995845672e-08|Freefall
1053.4151611328125,363.6097106933594,-45.14023208618164|0.9294635653495789,4.1913423842743214e-08,-0.3689139783382416|-3.8017638814835664e-08,1,1.7829137277658447e-08|Freefall
1053.8638916015625,363.712158203125,-45.32034683227539|0.9292532801628113,4.056307645328161e-08,-0.3694433569908142|-3.66057975043077e-08,1,1.7721307088436333e-08|Freefall
1054.3126220703125,363.7601013183594,-45.50046157836914|0.929072380065918,3.960537853231472e-08,-0.3698979616165161|-3.5558720412609546e-08,1,1.775828373240529e-08|Freefall
1054.7613525390625,363.7535705566406,-45.68057632446289|0.928916871547699,3.893723388159742e-08,-0.3702883720397949|-3.478058374639659e-08,1,1.790216863639671e-08|Freefall
1055.2100830078125,363.6925048828125,-45.86069107055664|0.9287831783294678,3.84827139043864e-08,-0.3706236183643341|-3.4200812848439455e-08,1,1.8125058787177295e-08|Freefall
1055.6600341796875,363.57696533203125,-46.037330627441406|0.9289777874946594,3.8257603307556565e-08,-0.3701355457305908|-3.383770419418397e-08,1,1.8434134219091902e-08|Freefall
1056.11474609375,363.40692138671875,-46.20111083984375|0.9303581714630127,4.642953754796508e-08,-0.3666520416736603|-4.129395847485284e-08,1,2.185005065769019e-08|Freefall
1056.5765380859375,363.182373046875,-46.34334182739258|0.9339820742607117,1.0754047963246194e-07,-0.3573198914527893|-9.831563829720835e-08,1,4.398141228989516e-08|Freefall
1057.0462646484375,362.9033203125,-46.45604705810547|0.9403780102729797,1.8829138070941553e-07,-0.34013107419013977|-1.7536476093482634e-07,1,6.874472546769539e-08|Freefall
1057.5225830078125,362.56976318359375,-46.53300476074219|0.9500918388366699,4.4155518708066666e-07,-0.3119703233242035|-4.164280369423068e-07,1,1.4716241025780619e-07|Freefall
1058.0023193359375,362.1817321777344,-46.5704345703125|0.9629466533660889,0.0000010164949344471097,-0.2696918547153473|-9.697431551103364e-07,1,3.06586827036881e-07|Freefall
1058.4578857421875,361.7391662597656,-46.59184265136719|0.9668028950691223,8.860798175192031e-07,-0.2555233836174011|-8.496345458297583e-07,1,2.5301284267698065e-07|Freefall
1058.873779296875,361.24212646484375,-46.61139678955078|0.9672353267669678,2.9297072501321964e-07,-0.2538816034793854|-2.8204945579091145e-07,1,7.941715551851303e-08|Freefall
1059.25,360.6905822753906,-46.62908935546875|0.9672850966453552,1.1090343754460719e-08,-0.25369176268577576|-1.129014659539962e-08,1,6.683441022836689e-10|Freefall
1059.5865478515625,360.08453369140625,-46.64491271972656|0.9672908782958984,-8.211018354131738e-08,-0.253669798374176|7.86056304491467e-08,1,-2.395111309283493e-08|Freefall
1059.88330078125,359.4239807128906,-46.65887451171875|0.967291533946991,-1.3895115102968703e-07,-0.25366726517677307|1.3357717421058624e-07,1,-3.8408909830423e-08|Freefall
1060.1405029296875,358.7089538574219,-46.67096710205078|0.9672915935516357,-1.238435203276822e-07,-0.2536669373512268|1.192455130194503e-07,1,-3.350196209339629e-08|Freefall
1060.3580322265625,357.93939208984375,-46.68119430541992|0.9672916531562805,-1.0874880018718613e-07,-0.2536669075489044|1.0492608737422415e-07,1,-2.859920478215372e-08|Freefall
1060.535888671875,357.1153564453125,-46.68955612182617|0.9672916531562805,-9.366695508106204e-08,-0.2536669075489044|9.061888306405308e-08,1,-2.370063434398162e-08|Freefall
1060.5892333984375,356.2367858886719,-46.69206619262695|0.9672916531562805,-7.859798500930992e-08,-0.2536669075489044|7.632389298350972e-08,1,-1.8806249002523145e-08|Landed
1060.7152099609375,356.0968933105469,-46.65746307373047|0.9787321090698242,9.995217169489479e-07,-0.20514245331287384|-9.736263564263936e-07,1,2.2717071601618954e-07|Landed
1061.02734375,356.22149658203125,-46.56596374511719|0.9900508522987366,0.00000234674257626466,-0.14070992171764374|-0.000002307236854903749,1,4.4389773279363e-07|Running
1061.47705078125,356.3210754394531,-46.43207931518555|0.996709942817688,0.000002359173322474817,-0.08105089515447617|-0.0000023400771169690415,1,3.305977429590712e-07|Running
1061.93994140625,356.38031005859375,-46.29408645629883|0.9995812773704529,0.000001788446752470918,-0.028935885056853294|-0.0000017849479263531975,1,1.4674982651285973e-07|Running
1062.4024658203125,356.4133605957031,-46.15422058105469|0.9998652338981628,0.000001282521793655178,0.01641632802784443|-0.0000012831885669584153,1,3.00785885087862e-08|Running
1062.8648681640625,356.4315185546875,-46.01404571533203|0.9984560012817383,9.44473470099183e-07,0.05554824694991112|-9.44599264585122e-07,1,-2.3990542885599098e-08|Running
1063.3272705078125,356.4413757324219,-45.87386703491211|0.9960203170776367,7.029309472272871e-07,0.08912672847509384|-7.017729899416736e-07,1,-4.432819267208288e-08|Running
1063.7896728515625,356.44677734375,-45.73368453979492|0.9930261373519897,5.206902073950914e-07,0.11789421737194061|-5.185167424315296e-07,1,-4.9107704569451016e-08|Running
1064.2520751953125,356.44970703125,-45.593505859375|0.9897910356521606,3.840247302377975e-07,0.14252623915672302|-3.8124852608234505e-07,1,-4.678698672933024e-08|Running
1064.7144775390625,356.4512939453125,-45.45332717895508|0.9865245223045349,2.8305026944508427e-07,0.16361355781555176|-2.800682921133557e-07,1,-4.1292622654509614e-08|Running
1065.1768798828125,356.4521484375,-45.313140869140625|0.9833601713180542,2.0876407802461472e-07,0.18166671693325043|-2.0587782501024776e-07,1,-3.474511345302744e-08|Running
1065.6392822265625,357.3175964355469,-45.17295455932617|0.9799941778182983,4.168325347109203e-07,0.19902604818344116|-4.0922938637777406e-07,1,-7.933694234907307e-08|Jumping
1066.101318359375,358.1285705566406,-45.03097152709961|0.9769994020462036,3.856769978938246e-07,0.21324196457862854|-3.7816275266777666e-07,1,-7.602724849675724e-08|Freefall
1066.5631103515625,358.885009765625,-44.88869094848633|0.9743828773498535,2.631826987453678e-07,0.22489559650421143|-2.575760333911603e-07,1,-5.426971938504721e-08|Freefall
1067.0250244140625,359.58697509765625,-44.74639129638672|0.9720451831817627,2.1250858139865159e-07,0.23479393124580383|-2.072123805874071e-07,1,-4.722773283560855e-08|Freefall
1067.4869384765625,360.2344055175781,-44.604095458984375|0.9699605107307434,1.8920709976555372e-07,0.24326235055923462|-1.8375489219124574e-07,1,-4.510403783797301e-08|Freefall
1067.9488525390625,360.8273620605469,-44.46179962158203|0.9681116938591003,1.784637788659893e-07,0.25051891803741455|-1.727698020204116e-07,1,-4.472041226222245e-08|Freefall
1068.4102783203125,361.3658142089844,-44.317726135253906|0.9663731455802917,1.6370931632536667e-07,0.2571437656879425|-1.5816061704754247e-07,1,-4.226097516379923e-08|Freefall
1068.75634765625,361.73388671875,-44.20944595336914|0.9651803970336914,1.6072135622380301e-07,0.26158517599105835|-1.5510237005855743e-07,1,-4.212621007582129e-08|Freefall
1069.3331298828125,362.2792053222656,-44.02896499633789|0.963404655456543,1.5371676909126109e-07,0.2680511772632599|-1.4815744009410992e-07,1,-4.096677841403107e-08|Freefall
1069.7945556640625,362.6541442871094,-43.88458251953125|0.962174117565155,1.5139767128857784e-07,0.2724352478981018|-1.4581223695131484e-07,1,-4.074700399314679e-08|Freefall
1070.2559814453125,362.974609375,-43.74020004272461|0.9611111879348755,1.377327123464056e-07,0.27616170048713684|-1.3255616693186312e-07,1,-3.741100584875312e-08|Freefall
1070.7174072265625,363.24053955078125,-43.59581756591797|0.9601883292198181,1.421532971335182e-07,0.27935341000556946|-1.3669057352672098e-07,1,-3.903512535430309e-08|Freefall
1071.1788330078125,363.4519958496094,-43.45143508911133|0.9593875408172607,1.5987849621978967e-07,0.2820914089679718|-1.5359896110567206e-07,1,-4.4374143470804484e-08|Freefall
1071.6402587890625,363.60894775390625,-43.30705261230469|0.9586935043334961,1.5168809852639242e-07,0.28444111347198486|-1.4563451600224653e-07,1,-4.243139883897129e-08|Freefall
1072.1016845703125,363.7113952636719,-43.16267395019531|0.9580928087234497,1.1504543095952613e-07,0.28645792603492737|-1.1037371194788648e-07,1,-3.245562396614332e-08|Freefall
1072.5631103515625,363.75933837890625,-43.01829147338867|0.9575734734535217,8.377633520240124e-08,0.288189172744751|-8.027190290249564e-08,1,-2.3977602126024067e-08|Freefall
1073.0245361328125,363.7528076171875,-42.8739128112793|0.9571249485015869,5.647536127639796e-08,0.28967538475990295|-5.3977640135371985e-08,1,-1.661175552669647e-08|Freefall
1073.4859619140625,363.6917419433594,-42.729530334472656|0.9567378163337708,3.210588417346116e-08,0.29095137119293213|-3.049480312711239e-08,1,-1.0071621758811489e-08|Freefall
1073.9473876953125,363.5762023925781,-42.58515167236328|0.9564039707183838,9.902636044500923e-09,0.2920469343662262|-9.088815922098092e-09,1,-4.143361209685281e-09|Freefall
1074.4088134765625,363.4061584472656,-42.440773010253906|0.956116259098053,-1.0698858687874235e-08,0.29298755526542664|1.0781820769523165e-08,1,1.3317452696171017e-09|Freefall
1074.8702392578125,363.1816101074219,-42.29639434814453|0.9558683633804321,-3.0114762239463744e-08,0.29379528760910034|2.9516259658635136e-08,1,6.470846525274965e-09|Freefall
1075.3316650390625,362.9025573730469,-42.15201187133789|0.9556549191474915,-4.865252734020942e-08,0.29448890686035156|4.7409152159616497e-08,1,1.1361176888158298e-08|Freefall
1075.7930908203125,362.5690002441406,-42.007633209228516|0.9554711580276489,-6.653882422824609e-08,0.29508453607559204|6.467763569162344e-08,1,1.606728083913822e-08|Freefall
1076.2545166015625,362.18096923828125,-41.86325454711914|0.9553130269050598,-8.394084005658442e-08,0.29559600353240967|8.148184349465737e-08,1,2.063685577979868e-08|Freefall
1076.7159423828125,361.7384033203125,-41.718875885009766|0.9551770091056824,-1.009819712294302e-07,0.2960352897644043|9.79399388256752e-08,1,2.5105094891841873e-08|Freefall
1077.1773681640625,361.2413635253906,-41.57449722290039|0.9550600051879883,-1.177533377472173e-07,0.29641249775886536|1.1413916212177355e-07,1,2.9498044895603925e-08|Freefall
1077.6387939453125,360.6898193359375,-41.430118560791016|0.9549593925476074,-1.343220787930477e-07,0.296736478805542|1.3014383171139343e-07,1,3.383474833640321e-08|Freefall
1078.0762939453125,360.0837707519531,-41.29315948486328|0.9549293518066406,-1.5078596504736197e-07,0.29683318734169006|1.4604638920445723e-07,1,3.814257354406436e-08|Freefall
1078.4759521484375,359.4232177734375,-41.16806411743164|0.9549258947372437,-1.6723160456422193e-07,0.29684436321258545|1.6193072838177613e-07,1,4.244568430067375e-08|Freefall
1078.8377685546875,358.70819091796875,-41.05483627319336|0.9549254775047302,-1.8366317533491383e-07,0.2968456447124481|1.7780139671685902e-07,1,4.674513220948029e-08|Freefall
1079.16162109375,357.9386291503906,-40.95347213745117|0.9549254179000854,-1.2948711969329452e-07,0.29684579372406006|1.2533315896234853e-07,1,3.3024871726183846e-08|Freefall
1079.447509765625,357.1145935058594,-40.86397171020508|0.9549254179000854,-7.535737012176469e-08,0.29684579372406006|7.290977777074659e-08,1,1.9316338750741124e-08|Freefall
1079.60302734375,356.23602294921875,-40.81529235839844|0.9549254179000854,-2.127388931683072e-08,0.29684579372406006|2.0531194522277474e-08,1,5.619517740029778e-09|Landed
1079.618408203125,356.09637451171875,-40.810462951660156|0.9549254179000854,3.276337068314206e-08,0.29684579372406006|-3.1802620981125074e-08,1,-8.0656006318236e-09|Landed
1079.61865234375,356.255615234375,-40.81038284301758|0.9549254179000854,1.0023923380231281e-07,0.29684579372406006|-9.715140691923807e-08,1,-2.515409391889989e-08|Running
1079.61865234375,356.34429931640625,-40.81038284301758|0.9549254179000854,8.298380294036178e-08,0.29684579372406006|-8.040490229177522e-08,1,-2.089675987804185e-08|Running
